31.940017545757556,34.93801221760589
31.959243360561572,34.85313190611225
31.97366475894009,34.776684256418605
31.940010324874848,34.72571167527718
31.872659648411116,34.68321617766924
31.747482948796048,34.71717545979507
31.718631966001368,34.82756306797981
31.759666513966224,34.943469859125656
31.86165196564565,34.995104491768274
31.951248377876837,35.0249383070753
32.009665211963124,35.03402454253498
32.13202288692624,35.05107511622626
32.14392657326772,35.12998297023961
32.117487659868615,35.19475841868078
32.05756141997399,35.23140137392008
31.99282048692534,35.239782688350004
31.961883454796308,35.22903060325194
31.926996214865298,35.1799859629152
31.89923288368469,35.11549224321675
31.925762469563665,35.0284241092869
